,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
2160,51.30312438028724,20.133729259887676,60,26,8.121375278234934
2165,51.772607216400765,20.199233467105664,60,26,8.121375278234934
2170,52.25425387708011,20.27315902364409,60,26,8.121375278234934
2175,52.62777403130021,20.277821859317587,60,26,8.121375278234934
2180,52.93771808829965,20.257867808527514,60,26,8.121375278234934
2185,53.15032671756043,20.237452921359065,60,26,8.121375278234934
2190,53.338939177404264,20.225289376313928,60,26,8.121375278234934
2195,53.354154952542956,20.146874345214513,60,26,8.121375278234934
2200,53.34433282015165,20.04243025741419,60,26,8.121375278234934
2205,53.287852551450165,19.928288464350974,60,26,8.121375278234934
2210,53.094237767141244,19.780377143596233,60,26,8.121375278234934
2215,52.60725619795345,19.649711912659846,60,26,8.121375278234934
2220,51.902838403488026,19.53595705687509,60,26,8.121375278234934
2225,51.15596923865665,19.357600514980106,60,26,8.121375278234934
2230,50.488125114388026,19.185981218829795,60,26,8.121375278234934
2235,49.88408046038791,19.03098502613699,60,26,8.121375278234934
2240,49.356857572197875,18.856083195081524,60,26,8.121375278234934
2245,48.986001137507856,18.752509937983042,60,26,8.121375278234934
